DATE,RCON65Q4,RCON66Q1,RCON66Q2,RCON66Q3,RCON66Q4,RCON67Q1,RCON67Q2,RCON67Q3,RCON67Q4,RCON68Q1,RCON68Q2,RCON68Q3,RCON68Q4,RCON69Q1,RCON69Q2,RCON69Q3,RCON69Q4,RCON70Q1,RCON70Q2,RCON70Q3,RCON70Q4,RCON71Q1,RCON71Q2,RCON71Q3,RCON71Q4,RCON72Q1,RCON72Q2,RCON72Q3,RCON72Q4,RCON73Q1,RCON73Q2,RCON73Q3,RCON73Q4,RCON74Q1,RCON74Q2,RCON74Q3,RCON74Q4,RCON75Q1,RCON75Q2,RCON75Q3,RCON75Q4,RCON76Q1,RCON76Q2,RCON76Q3,RCON76Q4,RCON77Q1,RCON77Q2,RCON77Q3,RCON77Q4,RCON78Q1,RCON78Q2,RCON78Q3,RCON78Q4,RCON79Q1,RCON79Q2,RCON79Q3,RCON79Q4,RCON80Q1,RCON80Q2,RCON80Q3,RCON80Q4,RCON81Q1,RCON81Q2,RCON81Q3,RCON81Q4,RCON82Q1,RCON82Q2,RCON82Q3,RCON82Q4,RCON83Q1,RCON83Q2,RCON83Q3,RCON83Q4,RCON84Q1,RCON84Q2,RCON84Q3,RCON84Q4,RCON85Q1,RCON85Q2,RCON85Q3,RCON85Q4,RCON86Q1,RCON86Q2,RCON86Q3,RCON86Q4,RCON87Q1,RCON87Q2,RCON87Q3,RCON87Q4,RCON88Q1,RCON88Q2,RCON88Q3,RCON88Q4,RCON89Q1,RCON89Q2,RCON89Q3,RCON89Q4,RCON90Q1,RCON90Q2,RCON90Q3,RCON90Q4,RCON91Q1,RCON91Q2,RCON91Q3,RCON91Q4,RCON92Q1,RCON92Q2,RCON92Q3,RCON92Q4,RCON93Q1,RCON93Q2,RCON93Q3,RCON93Q4,RCON94Q1,RCON94Q2,RCON94Q3,RCON94Q4,RCON95Q1,RCON95Q2,RCON95Q3,RCON95Q4,RCON96Q1,RCON96Q2,RCON96Q3,RCON96Q4,RCON97Q1,RCON97Q2,RCON97Q3,RCON97Q4,RCON98Q1,RCON98Q2,RCON98Q3,RCON98Q4,RCON99Q1,RCON99Q2,RCON99Q3,RCON99Q4,RCON00Q1,RCON00Q2,RCON00Q3,RCON00Q4,RCON01Q1,RCON01Q2,RCON01Q3,RCON01Q4,RCON02Q1,RCON02Q2,RCON02Q3,RCON02Q4,RCON03Q1,RCON03Q2,RCON03Q3,RCON03Q4,RCON04Q1,RCON04Q2,RCON04Q3,RCON04Q4,RCON05Q1,RCON05Q2,RCON05Q3,RCON05Q4,RCON06Q1,RCON06Q2,RCON06Q3,RCON06Q4,RCON07Q1,RCON07Q2,RCON07Q3,RCON07Q4,RCON08Q1,RCON08Q2,RCON08Q3,RCON08Q4,RCON09Q1,RCON09Q2,RCON09Q3,RCON09Q4,RCON10Q1,RCON10Q2,RCON10Q3,RCON10Q4,RCON11Q1,RCON11Q2,RCON11Q3,RCON11Q4,RCON12Q1,RCON12Q2,RCON12Q3,RCON12Q4,RCON13Q1,RCON13Q2,RCON13Q3,RCON13Q4,RCON14Q1,RCON14Q2,RCON14Q3,RCON14Q4,RCON15Q1,RCON15Q2,RCON15Q3,RCON15Q4,RCON16Q1,RCON16Q2,RCON16Q3,RCON16Q4,RCON17Q1,RCON17Q2,RCON17Q3,RCON17Q4,RCON18Q1,RCON18Q2,RCON18Q3,RCON18Q4,RCON19Q1,RCON19Q2,RCON19Q3,RCON19Q4,RCON20Q1,RCON20Q2,RCON20Q3,RCON20Q4,RCON21Q1,RCON21Q2,RCON21Q3,RCON21Q4,RCON22Q1
1981:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,957.8,960.2,960.2,960.2,960.2,951.1,951.1,951.1,951.1,953.6,953.6,953.6,953.6,950.2,950.2,950.2,950.2,950.2,950.2,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2022.9,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,2475.5,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3045.6,3209.5,3209.5,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3233.1,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3421.3,3822.8,3822.8,3822.8,3822.8,3822.8,3822.8,3822.8,3822.8,3821.1,3821.1,3821.1,3821.1,3821.1,3821.1,3821.1,3821.1,4050.9,4050.9,4050.9,4050.9,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4050.8,4298.8,4298.8,4298.8,4298.8,4298.8,4298.8,4298.8,4298.8,4298.8,4298.8,4298.8,4298.8,4307.2,4307.2,4307.2
1981:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,955.6,955.1,955.1,955.1,944.6,944.6,944.6,944.6,954.7,954.7,954.7,954.7,949.1,949.1,949.1,949.1,949.1,949.1,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2022.4,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,2476.1,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3045.8,3212.6,3212.6,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3235.5,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3422.1,3822.8,3822.8,3822.8,3822.8,3822.8,3822.8,3822.8,3822.8,3821.1,3821.1,3821.1,3821.1,3821.1,3821.1,3821.1,3821.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4050.1,4299.2,4299.2,4299.2,4299.2,4299.2,4299.2,4299.2,4299.2,4299.2,4299.2,4299.2,4299.2,4307.6,4307.6,4307.6
1981:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,965.2,962.8,962.8,951.4,951.4,951.4,951.4,962.9,962.9,962.9,962.9,955.7,955.7,955.7,955.7,955.7,955.7,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2031.5,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,2487.4,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3058.8,3228.8,3228.8,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3250.5,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3435.7,3838.3,3838.3,3838.3,3838.3,3838.3,3838.3,3838.3,3838.3,3836.6,3836.6,3836.6,3836.6,3836.6,3836.6,3836.6,3836.6,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4066.4,4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,4327.5,4327.5,4327.5
1981:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,958.3,957.5,943.4,943.4,943.4,943.4,955.7,955.7,955.7,955.7,946.8,946.8,946.8,946.8,946.8,946.8,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,2468.6,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3035.3,3205.1,3205.1,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3409.7,3809.3,3809.3,3809.3,3809.3,3809.3,3809.3,3809.3,3809.3,3807.6,3807.6,3807.6,3807.6,3807.6,3807.6,3807.6,3807.6,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4035.9,4289.5,4289.5,4289.5,4289.5,4289.5,4289.5,4289.5,4289.5,4289.5,4289.5,4289.5,4289.5,4297.9,4297.9,4297.9
1982:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,966.8,949.1,949.1,949.1,949.1,961.4,961.4,961.4,961.4,953.7,953.7,953.7,953.7,953.7,953.7,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2031.2,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3054,3228.1,3228.1,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3244.3,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3432.2,3833.9,3833.9,3833.9,3833.9,3833.9,3833.9,3833.9,3833.9,3832.2,3832.2,3832.2,3832.2,3832.2,3832.2,3832.2,3832.2,4062.7,4062.7,4062.7,4062.7,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4062.6,4321.1,4321.1,4321.1,4321.1,4321.1,4321.1,4321.1,4321.1,4321.1,4321.1,4321.1,4321.1,4329.5,4329.5,4329.5
1982:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,956.3,955,955,955,968.8,968.8,968.8,968.8,958.9,958.9,958.9,958.9,958.9,958.9,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,2488.9,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3062.1,3238.2,3238.2,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3253.4,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3444.3,3847.7,3847.7,3847.7,3847.7,3847.7,3847.7,3847.7,3847.7,3845.9,3845.9,3845.9,3845.9,3845.9,3845.9,3845.9,3845.9,4077.7,4077.7,4077.7,4077.7,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4077.6,4334.3,4334.3,4334.3,4334.3,4334.3,4334.3,4334.3,4334.3,4334.3,4334.3,4334.3,4334.3,4342.7,4342.7,4342.7
1982:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,958.4,956.3,956.3,971,971,971,971,964.2,964.2,964.2,964.2,964.2,964.2,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2051.8,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,2502.5,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3080.1,3259.4,3259.4,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3274.6,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3470.8,3877.2,3877.2,3877.2,3877.2,3877.2,3877.2,3877.2,3877.2,3875.4,3875.4,3875.4,3875.4,3875.4,3875.4,3875.4,3875.4,4109.2,4109.2,4109.2,4109.2,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4109.1,4363.3,4363.3,4363.3,4363.3,4363.3,4363.3,4363.3,4363.3,4363.3,4363.3,4363.3,4363.3,4371.8,4371.8,4371.8
1982:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,968,967,979.6,979.6,979.6,979.6,976.3,976.3,976.3,976.3,976.3,976.3,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2078.7,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,2539.3,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3129.7,3313.3,3313.3,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3329.6,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3533.9,3947.9,3947.9,3947.9,3947.9,3947.9,3947.9,3947.9,3947.9,3946.1,3946.1,3946.1,3946.1,3946.1,3946.1,3946.1,3946.1,4184.2,4184.2,4184.2,4184.2,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4184.1,4439.7,4439.7,4439.7,4439.7,4439.7,4439.7,4439.7,4439.7,4439.7,4439.7,4439.7,4439.7,4448.4,4448.4,4448.4
1983:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,972.4,986.7,986.7,986.7,986.7,982.5,982.5,982.5,982.5,982.5,982.5,2096.4,2096.4,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2094.2,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,2556.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3156.5,3340,3340,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3360.1,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3568.5,3986.6,3986.6,3986.6,3986.6,3986.6,3986.6,3986.6,3986.6,3984.8,3984.8,3984.8,3984.8,3984.8,3984.8,3984.8,3984.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4224.8,4483.6,4483.6,4483.6,4483.6,4483.6,4483.6,4483.6,4483.6,4483.6,4483.6,4483.6,4483.6,4492.4,4492.4,4492.4
1983:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1010.5,1010.6,1010.6,1010.6,1006.2,1006.2,1006.2,1006.2,1006.2,1006.2,2137.2,2137.2,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2135.1,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3408,3408,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3430.1,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,3639.5,4065.7,4065.7,4065.7,4065.7,4065.7,4065.7,4065.7,4065.7,4063.9,4063.9,4063.9,4063.9,4063.9,4063.9,4063.9,4063.9,4308.5,4308.5,4308.5,4308.5,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4308.4,4574.9,4574.9,4574.9,4574.9,4574.9,4574.9,4574.9,4574.9,4574.9,4574.9,4574.9,4574.9,4583.9,4583.9,4583.9
1983:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1019.2,1016,1016,1015.6,1015.6,1015.6,1015.6,1015.6,1015.6,2161.8,2161.8,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3267.1,3461.1,3461.1,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3484.7,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,3704.1,4137.6,4137.6,4137.6,4137.6,4137.6,4137.6,4137.6,4137.6,4135.7,4135.7,4135.7,4135.7,4135.7,4135.7,4135.7,4135.7,4384.1,4384.1,4384.1,4384.1,4384,4384,4384,4384,4384,4384,4384,4384,4384,4384,4384,4384,4384,4384,4384,4384,4657,4657,4657,4657,4657,4657,4657,4657,4657,4657,4657,4657,4666.1,4666.1,4666.1
