DATE,NCON65Q4,NCON66Q1,NCON66Q2,NCON66Q3,NCON66Q4,NCON67Q1,NCON67Q2,NCON67Q3,NCON67Q4,NCON68Q1,NCON68Q2,NCON68Q3,NCON68Q4,NCON69Q1,NCON69Q2,NCON69Q3,NCON69Q4,NCON70Q1,NCON70Q2,NCON70Q3,NCON70Q4,NCON71Q1,NCON71Q2,NCON71Q3,NCON71Q4,NCON72Q1,NCON72Q2,NCON72Q3,NCON72Q4,NCON73Q1,NCON73Q2,NCON73Q3,NCON73Q4,NCON74Q1,NCON74Q2,NCON74Q3,NCON74Q4,NCON75Q1,NCON75Q2,NCON75Q3,NCON75Q4,NCON76Q1,NCON76Q2,NCON76Q3,NCON76Q4,NCON77Q1,NCON77Q2,NCON77Q3,NCON77Q4,NCON78Q1,NCON78Q2,NCON78Q3,NCON78Q4,NCON79Q1,NCON79Q2,NCON79Q3,NCON79Q4,NCON80Q1,NCON80Q2,NCON80Q3,NCON80Q4,NCON81Q1,NCON81Q2,NCON81Q3,NCON81Q4,NCON82Q1,NCON82Q2,NCON82Q3,NCON82Q4,NCON83Q1,NCON83Q2,NCON83Q3,NCON83Q4,NCON84Q1,NCON84Q2,NCON84Q3,NCON84Q4,NCON85Q1,NCON85Q2,NCON85Q3,NCON85Q4,NCON86Q1,NCON86Q2,NCON86Q3,NCON86Q4,NCON87Q1,NCON87Q2,NCON87Q3,NCON87Q4,NCON88Q1,NCON88Q2,NCON88Q3,NCON88Q4,NCON89Q1,NCON89Q2,NCON89Q3,NCON89Q4,NCON90Q1,NCON90Q2,NCON90Q3,NCON90Q4,NCON91Q1,NCON91Q2,NCON91Q3,NCON91Q4,NCON92Q1,NCON92Q2,NCON92Q3,NCON92Q4,NCON93Q1,NCON93Q2,NCON93Q3,NCON93Q4,NCON94Q1,NCON94Q2,NCON94Q3,NCON94Q4,NCON95Q1,NCON95Q2,NCON95Q3,NCON95Q4,NCON96Q1,NCON96Q2,NCON96Q3,NCON96Q4,NCON97Q1,NCON97Q2,NCON97Q3,NCON97Q4,NCON98Q1,NCON98Q2,NCON98Q3,NCON98Q4,NCON99Q1,NCON99Q2,NCON99Q3,NCON99Q4,NCON00Q1,NCON00Q2,NCON00Q3,NCON00Q4,NCON01Q1,NCON01Q2,NCON01Q3,NCON01Q4,NCON02Q1,NCON02Q2,NCON02Q3,NCON02Q4,NCON03Q1,NCON03Q2,NCON03Q3,NCON03Q4,NCON04Q1,NCON04Q2,NCON04Q3,NCON04Q4,NCON05Q1,NCON05Q2,NCON05Q3,NCON05Q4,NCON06Q1,NCON06Q2,NCON06Q3,NCON06Q4,NCON07Q1,NCON07Q2,NCON07Q3,NCON07Q4,NCON08Q1,NCON08Q2,NCON08Q3,NCON08Q4,NCON09Q1,NCON09Q2,NCON09Q3,NCON09Q4,NCON10Q1,NCON10Q2,NCON10Q3,NCON10Q4,NCON11Q1,NCON11Q2,NCON11Q3,NCON11Q4,NCON12Q1,NCON12Q2,NCON12Q3,NCON12Q4,NCON13Q1,NCON13Q2,NCON13Q3,NCON13Q4,NCON14Q1,NCON14Q2,NCON14Q3,NCON14Q4,NCON15Q1,NCON15Q2,NCON15Q3,NCON15Q4,NCON16Q1,NCON16Q2,NCON16Q3,NCON16Q4,NCON17Q1,NCON17Q2,NCON17Q3,NCON17Q4,NCON18Q1,NCON18Q2,NCON18Q3,NCON18Q4,NCON19Q1,NCON19Q2,NCON19Q3,NCON19Q4,NCON20Q1,NCON20Q2,NCON20Q3,NCON20Q4,NCON21Q1,NCON21Q2,NCON21Q3,NCON21Q4,NCON22Q1
1991:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3741.1,3742.8,3742.8,3827.7,3827.7,3821.7,3821.7,3821.7,3821.7,3821.7,3843.6,3843.6,3843.6,3841.4,3841.4,3841.4,3841.4,3841.4,3841.4,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,3910.7,#N/A,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3904.6,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3914.2,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3909.7,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3890.2,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6,3873.6
1991:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3798.6,3789,3868.5,3868.5,3871.9,3871.9,3871.9,3871.9,3871.9,3887.8,3887.8,3887.8,3885.7,3885.7,3885.7,3885.7,3885.7,3885.7,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,#N/A,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3958.6,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3970.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3963.3,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3943.7,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9,3926.9
1991:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3841.8,3916.4,3916.4,3914.2,3914.2,3914.2,3914.2,3914.2,3929.8,3929.8,3929.8,3927,3927,3927,3927,3927,3927,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,4001.6,#N/A,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,3998.2,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4015.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,4008.7,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3989.6,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3,3973.3
1991:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3934.4,3943.7,3942.9,3942.9,3942.9,3942.9,3942.9,3964.1,3964.1,3964.1,3955.7,3955.7,3955.7,3955.7,3955.7,3955.7,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,4027.1,#N/A,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4023.6,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4044.1,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4017.1,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
1992:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4023.5,4022.8,4022.8,4022.8,4022.8,4022.8,4046.5,4046.5,4046.5,4044.4,4044.4,4044.4,4044.4,4044.4,4044.4,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,4127.6,#N/A,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4123.1,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4142.5,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4140.1,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4117.7,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4,4100.4
1992:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4053.8,4057.1,4057.1,4057.1,4057.1,4099.9,4099.9,4099.9,4097.8,4097.8,4097.8,4097.8,4097.8,4097.8,4183,4183,4183,4183,4183,4183,4183,4183,4183,4183,4183,4183,4183,4183,4183,#N/A,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4171.5,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.1,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4193.5,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4173.4,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7,4155.7
1992:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4105,4108.7,4108.7,4108.7,4157.1,4157.1,4157.1,4154,4154,4154,4154,4154,4154,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,4238.9,#N/A,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4225.7,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4264.3,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4267.7,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4245.4,4227,4227,4227,4227,4227,4227,4227,4227,4227,4227,4227,4227,4227,4227,4227
1992:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4187.1,4194.8,4194.8,4256.2,4256.2,4256.2,4251.3,4251.3,4251.3,4251.3,4251.3,4251.3,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,4329.6,#N/A,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4318.3,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4341.1,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4346.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4326.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2,4307.2
1993:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4237.2,4234.7,4296.2,4296.2,4296.2,4294.6,4294.6,4294.6,4294.6,4294.6,4294.6,4367.8,4367.8,4367.6,4367.6,4367.6,4367.6,4365.4,4365.4,4365.4,4365.4,4365.4,4365.4,4365.4,4365.4,4365.4,#N/A,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4350.6,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4379.3,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4384.9,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4368.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5,4349.5
1993:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4301,4359.9,4359.9,4359.9,4347.3,4347.3,4347.3,4347.3,4347.3,4347.3,4424.7,4424.7,4424.8,4424.8,4424.8,4424.8,4428.1,4428.1,4428.1,4428.1,4428.1,4428.1,4428.1,4428.1,4428.1,#N/A,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4421.3,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4446.7,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4452.1,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4437.5,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6,4418.6
